Title,ExperienceLevel,YearsOfExperience,Skills,YearsOfExperience_Min,ExperienceLevel_Normalized
Solutions Architect,Fresher,0-1,AWS basics; Azure basics; Java fundamentals; Python fundamentals; Basic container orchestration knowledge; CI/CD introduction; Basic security and compliance awareness; Teamwork; Communication; Problem-solving,0,Entry-Level
Solutions Architect,Fresher,0-1,AWS fundamentals; Azure fundamentals; GCP basics; Java basics; Python basics; Introductory Node.js knowledge; Basic CI/CD and DevOps exposure; Docker fundamentals; Kubernetes fundamentals; Teamwork; Communication,0,Entry-Level
Solutions Architect,Fresher,0-1,AWS basics; Azure basics; Java basics; Python basics; Basic microservices understanding; Introductory security awareness; CI/CD basics; Docker/Kubernetes fundamentals; Communication; Team collaboration,0,Entry-Level
Solutions Architect,Fresher,0-1,AWS basics; Azure basics; GCP fundamentals; Java basics; Python basics; Introductory microservices knowledge; Basic CI/CD; Docker/Kubernetes fundamentals; Problem-solving; Communication,0,Entry-Level
Solutions Architect,Fresher,0-1,AWS fundamentals; Azure fundamentals; Java basics; Python basics; Node.js basics; Introductory Docker/Kubernetes knowledge; CI/CD fundamentals; Basic security awareness; Communication; Teamwork,0,Entry-Level
Solutions Architect,Fresher,0-1,AWS basics; Azure basics; GCP fundamentals; Java basics; Python basics; CI/CD basics; Docker fundamentals; Kubernetes fundamentals; Problem-solving; Team collaboration; Communication,0,Entry-Level
Solutions Architect,Fresher,0-1,AWS basics; Azure basics; Java basics; Python basics; Introductory microservices knowledge; Basic CI/CD; Docker/Kubernetes fundamentals; Communication; Teamwork,0,Entry-Level
Solutions Architect,Fresher,0-1,AWS basics; Azure basics; GCP fundamentals; Java basics; Python basics; Node.js basics; CI/CD fundamentals; Docker/Kubernetes basics; Problem-solving; Communication,0,Entry-Level
Solutions Architect,Experienced,3+,AWS; Azure; GCP; Terraform; CloudFormation; Microservices; Docker; Kubernetes; Java; Python; Node.js; CI/CD pipelines; Security compliance; Stakeholder management; Project management; Problem-solving; Leadership,3,Mid-Level
Solutions Architect,Experienced,4+,AWS; Azure; GCP; Terraform; CloudFormation; Docker; Kubernetes; Java; Python; Node.js; CI/CD pipelines; Security compliance; Stakeholder management; Project leadership; Problem-solving; Collaboration,4,Mid-Level
Solutions Architect,Experienced,5+,AWS; Azure; GCP; Terraform; CloudFormation; Microservices; Docker; Kubernetes; Java; Python; Node.js; CI/CD; Security protocols; Project management; Leadership; Stakeholder management,5,Senior-Level
Solutions Architect,Experienced,4+,AWS; Azure; GCP; Terraform; CloudFormation; Docker; Kubernetes; Java; Python; Node.js; CI/CD pipelines; Security compliance; Stakeholder engagement; Project leadership; Problem-solving,4,Mid-Level
Solutions Architect,Experienced,5+,AWS; Azure; GCP; Terraform; CloudFormation; Microservices; Docker; Kubernetes; CI/CD pipelines; Java; Python; Node.js; Security compliance; Project management; Leadership,5,Senior-Level
Solutions Architect,Experienced,3+,AWS; Azure; GCP; Terraform; CloudFormation; Microservices; Docker; Kubernetes; Java; Python; Node.js; CI/CD; Security protocols; Project management; Leadership; Stakeholder management,3,Mid-Level
Solutions Architect,Experienced,4+,AWS; Azure; GCP; Terraform; CloudFormation; Docker; Kubernetes; Java; Python; Node.js; CI/CD pipelines; Security compliance; Leadership; Stakeholder management; Problem-solving,4,Mid-Level
Solutions Architect,Experienced,5+,AWS; Azure; GCP; Terraform; CloudFormation; Microservices; Docker; Kubernetes; Java; Python; Node.js; CI/CD; Security compliance; Project management; Leadership,5,Senior-Level
Solutions Architect,Experienced,4+,AWS; Azure; GCP; Terraform; CloudFormation; Docker; Kubernetes; Java; Python; Node.js; CI/CD pipelines; Security compliance; Leadership; Stakeholder management; Problem-solving,4,Mid-Level
Solutions Architect,Experienced,5+,AWS; Azure; GCP; Terraform; CloudFormation; Microservices; Docker; Kubernetes; CI/CD pipelines; Java; Python; Node.js; Security compliance; Project management; Leadership; Stakeholder engagement,5,Senior-Level
System Engineer,Fresher,0-1,Windows Server; Linux; VMware; Networking Basics; Python,0,Entry-Level
System Engineer,Fresher,0-1,Linux Basics; VirtualBox; TCP/IP; Bash Scripting; AWS Fundamentals,0,Entry-Level
System Engineer,Fresher,0,Windows Server; Networking; Python Basics; Monitoring Tools; Azure Fundamentals,0,Entry-Level
System Engineer,Fresher,0-2,Linux Administration Basics; VMware; Cloud Concepts; Perl Basics; TCP/IP,0,Entry-Level
System Engineer,Fresher,0-1,Networking Fundamentals; VirtualBox; Python Basics; Monitoring Tools; Windows Server,0,Entry-Level
System Engineer,Experienced,3-5,Linux Administration; Active Directory; VMware; AWS; Python Scripting,3,Mid-Level
System Engineer,Experienced,4-6,AWS; Azure; Linux; Terraform; Nagios,4,Mid-Level
System Engineer,Experienced,5-7,Windows Server; Active Directory; Docker; PowerShell; Grafana,5,Senior-Level
Automation Specialist,Experienced,4-6,Python; Bash; Ansible; Linux; VMware,4,Mid-Level
System Security Engineer,Experienced,5+,Linux Security; Firewalls; AWS IAM; Compliance; PowerShell,5,Senior-Level
System Engineer,Experienced,3-5,VMware; Hyper-V; Docker; Linux; Networking,3,Mid-Level
System Engineer,Experienced,3-6,Nagios; Grafana; Linux; Windows Server; Automation Scripts,3,Mid-Level
System Engineer,Experienced,6-8,Linux; Active Directory; AWS; PowerShell; System Architecture,6,Senior-Level
System Engineer,Experienced,4-7,CI/CD; Docker; Kubernetes; Linux; Ansible,4,Mid-Level
System Engineer,Experienced,8+,Windows Server; Linux; AWS; Terraform; Security Compliance,8,Senior-Level
System Engineer,Fresher,0-2,Windows Server Basics; Linux Basics; VMware; TCP/IP; Python,0,Entry-Level
System Engineer,Fresher,0,Linux Basics; Networking; Scripting Fundamentals; Cloud Basics; Monitoring Tools,0,Entry-Level
System Engineer,Experienced,5-7,AWS; Azure; Ansible; Python; Docker,5,Senior-Level
System Engineer,Experienced,7-10,Linux; Windows Server; Kubernetes; Terraform; Nagios,7,Senior-Level
System Engineer,Experienced,10+,Enterprise Architecture; Linux; Windows Server; Cloud Strategy; Leadership,10,Senior-Level
Technical Writer,Fresher,0-1,Clear Writing; Technical Accuracy; Proofreading; Basic HTML/CSS; Research Skills; Interviewing SMEs; CMS Basics; Markdown; Time Management; Adaptability,0,Entry-Level
Technical Writer,Mid-Level,2-5,Technical Writing; Editing; Proofreading; Adobe FrameMaker; MadCap Flare; HTML/CSS/XML; CMS; Version Control; Agile Documentation; AI Writing Tools,2,Entry-Level
Technical Writer,Experienced,5-10,Technical Documentation; Advanced Editing; Proofreading; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML/HTML/CSS; CMS; AI-assisted Documentation,5,Senior-Level
Technical Writer,Fresher,0-1,Clear Writing; Proofreading; Grammar and Style; Research Skills; CMS Basics; Markdown; Basic HTML; Collaboration; Time Management; Adaptability,0,Entry-Level
Technical Writer,Mid-Level,3-5,Technical Writing; Editing; Proofreading; Adobe FrameMaker; MadCap Flare; CMS; HTML/CSS/XML; Agile Documentation; Version Control; AI Writing Tools,3,Mid-Level
Technical Writer,Experienced,6-12,Advanced Technical Writing; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML/HTML/CSS; CMS; AI-assisted Documentation; Version Control; UX Documentation,6,Senior-Level
Technical Writer,Fresher,0-2,Clear Writing; Proofreading; Basic HTML/CSS; Research Skills; CMS Basics; Markdown; Collaboration; Time Management; Adaptability; Attention to Detail,0,Entry-Level
Technical Writer,Mid-Level,3-6,Technical Writing; Editing; Proofreading; Adobe FrameMaker; MadCap Flare; CMS; HTML/CSS/XML; AI Writing Tools; Version Control; Agile Documentation,3,Mid-Level
Technical Writer,Experienced,5-10,Advanced Technical Writing; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML/HTML/CSS; CMS; AI-assisted Documentation; Version Control; UX Documentation,5,Senior-Level
Technical Writer,Fresher,0-1,Clear Writing; Proofreading; Basic HTML/CSS; Research Skills; CMS Basics; Markdown; Collaboration; Time Management; Attention to Detail; Adaptability,0,Entry-Level
Technical Writer,Mid-Level,2-5,Technical Writing; Editing; Proofreading; Adobe FrameMaker; MadCap Flare; CMS; HTML/CSS/XML; AI Writing Tools; Version Control; Agile Documentation,2,Entry-Level
Technical Writer,Experienced,6-12,Advanced Technical Writing; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML/HTML/CSS; CMS; AI-assisted Documentation; Version Control; UX Documentation,6,Senior-Level
Technical Writer,Fresher,0-1,Clear Writing; Proofreading; Basic HTML/CSS; Research Skills; CMS Basics; Markdown; Collaboration; Time Management; Attention to Detail; Adaptability,0,Entry-Level
Technical Writer,Mid-Level,3-6,Technical Writing; Editing; Proofreading; Adobe FrameMaker; MadCap Flare; CMS; HTML/CSS/XML; AI Writing Tools; Version Control; Agile Documentation,3,Mid-Level
Technical Writer,Experienced,5-10,Advanced Technical Writing; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML/HTML/CSS; CMS; AI-assisted Documentation; Version Control; UX Documentation,5,Senior-Level
Technical Writer,Fresher,0-1,Clear Writing; Proofreading; Basic HTML/CSS; Research Skills; CMS Basics; Markdown; Collaboration; Time Management; Attention to Detail; Adaptability,0,Entry-Level
Technical Writer,Mid-Level,2-5,Technical Writing; Editing; Proofreading; Adobe FrameMaker; MadCap Flare; CMS; HTML/CSS/XML; AI Writing Tools; Version Control; Agile Documentation,2,Entry-Level
Technical Writer,Experienced,6-12,Advanced Technical Writing; Structured Authoring; API Documentation; Adobe FrameMaker; MadCap Flare; XML/HTML/CSS; CMS; AI-assisted Documentation; Version Control; UX Documentation,6,Senior-Level
Technical Writer,Fresher,0-1,Clear Writing; Proofreading; Basic HTML/CSS; Research Skills; CMS Basics; Markdown; Collaboration; Time Management; Attention to Detail; Adaptability,0,Entry-Level
Technical Writer,Mid-Level,3-6,Technical Writing; Editing; Proofreading; Adobe FrameMaker; MadCap Flare; CMS; HTML/CSS/XML; AI Writing Tools; Version Control; Agile Documentation,3,Mid-Level
Test Automation Engineer,Entry-Level,0–1 year,Java; Python; JavaScript basics; Selenium; Cypress; Appium; Functional testing; Regression testing; JIRA; Bugzilla; Postman basics; Test case writing; Test documentation,0,Entry-Level
Test Automation Engineer,Entry-Level,0–1 year,Java; Python basics; Selenium WebDriver; TestNG; Regression testing; Black-box testing; JIRA; Postman basics; Test documentation,0,Entry-Level
Test Automation Engineer,Entry-Level,0–1 year,Java; Python basics; Selenium; Cypress basics; Functional testing; Regression testing; JIRA; Bugzilla; Postman basics,0,Entry-Level
Test Automation Engineer,Entry-Level,0–1 year,Java; JavaScript basics; Selenium WebDriver; Appium; Functional testing; Regression testing; JIRA; Postman basics,0,Entry-Level
Test Automation Engineer,Entry-Level,0–1 year,Java; Python basics; Selenium; Cypress basics; Manual testing concepts; JIRA; Postman basics,0,Entry-Level
Test Automation Engineer,Entry-Level,0–1 year,Java; Python basics; Selenium; TestNG basics; Regression testing; Functional testing; JIRA; Postman basics,0,Entry-Level
Test Automation Engineer,Entry-Level,0–1 year,Java; Python basics; Selenium WebDriver; Appium basics; Black-box testing; Functional testing; JIRA; Postman basics,0,Entry-Level
Test Automation Engineer,Entry-Level,0–1 year,Java; JavaScript basics; Selenium basics; Manual testing concepts; JIRA; Bugzilla; Postman basics,0,Entry-Level
Test Automation Engineer,Entry-Level,0–1 year,Python; Java basics; Selenium; TestNG basics; Manual testing concepts; JIRA; Postman basics,0,Entry-Level
Test Automation Engineer,Entry-Level,0–1 year,Java; Python basics; Selenium; Appium basics; Functional testing; Regression testing; JIRA; Postman basics,0,Entry-Level
Test Automation Engineer,Mid-Senior Level,4–7 years,Java; Python; C#; Selenium; Appium; Cucumber; Jenkins; GitLab CI/CD; Docker; JMeter; Postman; RestAssured; JIRA; TestRail,4,Mid-Level
Test Automation Engineer,Senior-Level,6–10 years,Java; Python; C#; Selenium; TestNG; Appium; Cucumber; JMeter; LoadRunner; Jenkins; GitLab CI/CD; Postman; RestAssured; JIRA; ALM,6,Senior-Level
Test Automation Engineer,Senior-Level,7+ years,Java; Python; C#; Selenium; Appium; TestNG; Cucumber; Jenkins; Docker; GitLab CI/CD; JMeter; Postman; RestAssured; JIRA; TestRail,7,Senior-Level
Test Automation Engineer,Senior-Level,5–9 years,Java; Python; C#; Selenium; Appium; Cucumber; JMeter; LoadRunner; Jenkins; GitLab; Docker; Postman; RestAssured; JIRA; ALM,5,Senior-Level
Test Automation Engineer,Senior-Level,6–10 years,Java; Python; C#; Selenium; Appium; TestNG; Cucumber; Jenkins; GitLab; Docker; JMeter; Postman; RestAssured; JIRA; TestRail,6,Senior-Level
Test Automation Engineer,Senior-Level,5–8 years,Java; Python; C#; Selenium; Appium; Cucumber; JMeter; LoadRunner; Jenkins; GitLab; Docker; Postman; RestAssured; JIRA; TestRail,5,Senior-Level
Test Automation Engineer,Senior-Level,7–10 years,Java; Python; C#; Selenium; Appium; TestNG; Cucumber; Jenkins; GitLab; Docker; JMeter; Postman; RestAssured; JIRA; ALM,7,Senior-Level
UI Designer,Fresher,0,Figma; Adobe XD; Sketch; Photoshop; Illustrator; Wireframing; Prototyping; Responsive Design; HTML; CSS; Typography; Color Theory,0,Entry-Level
UI Designer,Fresher,0,Figma; Adobe XD; Sketch; Photoshop; Illustrator; Branding Basics; Usability Basics,0,Entry-Level
UI Designer,Fresher,0,Wireframing; Prototyping; Responsive Layouts; Typography; Color Theory; HTML; CSS,0,Entry-Level
UI Designer,Fresher,0,Figma; Adobe XD; Photoshop; Illustrator; UI/UX Design Basics,0,Entry-Level
UI Designer,Fresher,0,Sketch; Figma; Wireframing; Prototyping; Typography,0,Entry-Level
UI Designer,Fresher,0,Photoshop; Illustrator; Adobe XD; UI Basics; HTML; CSS,0,Entry-Level
UI Designer,Fresher,0,Figma; Sketch; Color Theory; Typography; Wireframing,0,Entry-Level
UI Designer,Fresher,0,Adobe XD; Photoshop; Illustrator; Branding; Responsive Design,0,Entry-Level
UI Designer,Fresher,0,Figma; Adobe XD; UI Basics; Typography; Prototyping,0,Entry-Level
